eventid	version	sta	net	lat	lon	cluster	dist	tt	time	time check	active	trig	clu	ctrig
900	78	IMP	CI	32.9015	-115.5607	-	64.91	10.8	2018-11-09T05:57:38	41.0	1	1	0	0
900	78	DZA	CI	32.6066	-116.7748	-	145.96	24.3	2018-11-09T05:57:37	26.0	1	0	0	0
900	78	SWS	CI	32.9451	-115.7999	-	81.46	13.6	2018-11-09T05:57:38	38.0	1	0	0	0
900	78	IKP	CI	32.6501	-116.1095	-	86.65	14.4	2018-11-09T05:57:38	37.0	1	1	0	0
900	78	RXH	CI	33.1831	-115.6226	-	95.8	16.0	2018-11-09T05:57:37	34.0	1	0	0	0
900	78	HAY	CI	33.7073	-115.6389	-	151.8	25.3	2018-11-09T05:57:37	25.0	1	1	0	0
900	78	SWP	CI	32.7918	-116.0972	-	92.16	15.4	2018-11-09T05:57:38	36.0	1	0	0	0
900	78	COA	CI	32.8634	-115.1234	-	54.49	9.1	2018-11-09T05:57:38	42.0	1	1	0	0
900	78	CTW	CI	33.6773	-115.8721	-	155.42	25.9	2018-11-09T05:57:37	24.0	1	1	0	0
900	78	DRE	CI	32.8053	-115.4468	-	50.71	8.5	2018-11-09T05:57:37	42.0	1	1	0	0
900	78	NSS2	CI	33.5555	-115.9459	-	145.97	24.3	2018-11-09T05:57:37	26.0	1	0	0	0
900	78	SFX	BC	31.0376	-114.851	-	154.14	25.7	2018-11-09T05:57:36	24.0	1	1	0	0
900	78	ERR	CI	33.1165	-115.8227	-	97.99	16.3	2018-11-09T05:57:37	34.0	1	0	0	0
900	78	SLH	CI	33.1927	-116.254	-	130.62	21.8	2018-11-09T05:57:35	27.0	1	0	0	0
900	78	SJX	BC	32.0048	-115.948	-	78.73	13.1	2018-11-09T05:57:34	34.0	1	1	0	0
900	78	5272	NP	32.7081	-115.0926	-	38.68	6.4	2018-11-09T05:57:37	44.0	1	0	0	0
900	78	EMS	CI	32.7392	-114.9852	-	46.25	7.7	2018-11-09T05:57:37	43.0	1	1	0	0
900	78	OLP	CI	32.6077	-116.9302	-	160.36	26.7	2018-11-09T05:57:37	24.0	1	0	0	0
900	78	5062	NP	33.1775	-115.6156	-	94.98	15.8	2018-11-09T05:57:37	35.0	1	0	0	0
900	78	BOR	CI	33.2682	-116.4172	-	147.49	24.6	2018-11-09T05:57:37	26.0	1	0	0	0
900	78	YUH2	CI	32.6475	-115.9223	-	70.3	11.7	2018-11-09T05:57:37	39.0	1	1	0	0
900	78	CPO	CI	32.6427	-116.4851	-	120.15	20.0	2018-11-09T05:57:37	30.0	1	0	0	0
900	78	CKP	CI	33.5551	-114.8904	-	134.32	22.4	2018-11-09T05:57:37	28.0	1	0	0	0
900	78	5054	NP	32.6932	-115.3382	-	35.62	5.9	2018-11-09T05:57:37	44.0	1	1	0	0
900	78	5491	NP	32.8229	-116.5293	-	130.18	21.7	2018-11-09T05:57:37	29.0	1	0	0	0
900	78	CLI2	CI	33.1211	-115.5802	-	87.93	14.7	2018-11-09T05:57:37	36.0	1	0	0	0
900	78	CRR	CI	32.8868	-115.9692	-	88.21	14.7	2018-11-09T05:57:37	36.0	1	1	0	0
900	78	AGM	CI	32.8447	-114.7843	-	66.79	11.1	2018-11-09T05:57:37	39.0	1	0	0	0
900	78	5053	NP	32.6695	-115.4925	-	39.58	6.6	2018-11-09T05:57:36	43.0	1	1	0	0
900	78	BAR	CI	32.6801	-116.6722	-	138.16	23.0	2018-11-09T05:57:37	27.0	1	1	0	0
900	78	5444	NP	33.6346	-116.0953	-	160.3	26.7	2018-11-09T05:57:37	24.0	1	0	0	0
900	78	5375	NP	33.1557	-116.1679	-	121.99	20.3	2018-11-09T05:57:37	30.0	1	0	0	0
900	78	5058	NP	32.7517	-115.5952	-	52.7	8.8	2018-11-09T05:57:37	42.0	1	1	0	0
900	78	5271	NP	33.3526	-115.7332	-	117.15	19.5	2018-11-09T05:57:37	31.0	1	0	0	0
900	78	CBX	BC	32.3131	-116.6636	-	133.86	22.3	2018-11-09T05:57:35	26.0	1	1	0	0
900	78	5494	NP	32.9586	-116.5794	-	140.64	23.4	2018-11-09T05:57:37	27.0	1	0	0	0
900	78	GUVIX	BC	32.3029	-115.076	-	17.91	3.0	2018-11-09T05:57:35	45.0	1	1	0	0
900	78	BOM	CI	33.3646	-115.7296	-	118.25	19.7	2018-11-09T05:57:37	31.0	1	0	0	0
900	78	TKX	BC	32.5687	-116.6075	-	129.82	21.6	2018-11-09T05:57:35	27.0	1	0	0	0
900	78	UABX	BC	32.6316	-115.4447	-	33.55	5.6	2018-11-09T05:57:31	39.0	1	1	0	0
900	78	SNR	CI	32.8619	-115.436	-	56.24	9.4	2018-11-09T05:57:37	41.0	1	1	0	0
900	78	GLA	CI	33.0515	-114.8271	-	83.77	14.0	2018-11-09T05:57:37	36.0	1	1	0	0
900	78	RMX	BC	32.5535	-116.0288	-	76.28	12.7	2018-11-09T05:57:31	32.0	1	0	0	0
900	78	CPX	BC	32.4195	-115.305	-	7.21	1.2	2018-11-09T05:57:35	48.0	1	1	0	0
900	82	SLB	CI	33.4852	-115.8664	-	135.69	22.6	2018-11-09T05:57:40	31.0	1	0	0	0
900	82	MONP2	AZ	32.892	-116.4223	-	124.22	20.7	2018-11-09T05:57:33	26.0	1	0	0	0
900	82	OCP	CI	32.7475	-116.0193	-	83.41	13.9	2018-11-09T05:57:39	39.0	1	1	0	0
900	82	WMD	CI	33.0383	-115.5819	-	79.49	13.2	2018-11-09T05:57:39	39.0	1	1	0	0
900	82	COK2	CI	32.8505	-115.7284	-	69.13	11.5	2018-11-09T05:57:39	41.0	1	0	0	0
900	82	EML	CI	32.8908	-116.8457	-	160.49	26.7	2018-11-09T05:57:40	27.0	1	1	0	0
900	82	286	NP	32.9548	-115.8243	-	83.76	14.0	2018-11-09T05:57:39	38.0	1	0	0	0
900	82	SAL	CI	33.2801	-115.9858	-	121.58	20.3	2018-11-09T05:57:39	32.0	1	0	0	0
900	82	5056	NP	32.9598	-115.3202	-	64.51	10.8	2018-11-09T05:57:39	42.0	1	0	0	0
900	82	CTC	CI	33.6552	-115.9901	-	157.71	26.3	2018-11-09T05:57:40	27.0	1	0	0	0
900	82	MTG	CI	33.1992	-116.6473	-	159.7	26.6	2018-11-09T05:57:40	27.0	1	0	0	0
900	82	LYP	CI	32.7033	-116.7548	-	146.27	24.4	2018-11-09T05:57:40	29.0	1	1	0	0
900	82	WES	CI	32.759	-115.7316	-	62.1	10.3	2018-11-09T05:57:40	43.0	1	1	0	0
900	82	JEM	CI	33.081	-116.5975	-	148.7	24.8	2018-11-09T05:57:40	29.0	1	0	0	0
900	82	BC3	CI	33.6551	-115.4537	-	142.78	23.8	2018-11-09T05:57:40	30.0	1	0	0	0
900	82	IMP	CI	32.9015	-115.5607	-	64.91	10.8	2018-11-09T05:57:40	43.0	1	1	0	0
900	82	DZA	CI	32.6066	-116.7748	-	145.96	24.3	2018-11-09T05:57:40	29.0	1	0	0	0
900	82	SWS	CI	32.9451	-115.7999	-	81.46	13.6	2018-11-09T05:57:40	40.0	1	0	0	0
900	82	IKP	CI	32.6501	-116.1095	-	86.65	14.4	2018-11-09T05:57:40	39.0	1	1	0	0
900	82	THM	CI	33.6507	-116.0773	-	161.04	26.8	2018-11-09T05:57:40	27.0	1	1	0	0
900	82	RXH	CI	33.1831	-115.6226	-	95.8	16.0	2018-11-09T05:57:40	37.0	1	0	0	0
900	82	HAY	CI	33.7073	-115.6389	-	151.8	25.3	2018-11-09T05:57:40	28.0	1	1	0	0
900	82	SWP	CI	32.7918	-116.0972	-	92.16	15.4	2018-11-09T05:57:40	38.0	1	0	0	0
900	82	COA	CI	32.8634	-115.1234	-	54.49	9.1	2018-11-09T05:57:40	44.0	1	1	0	0
900	82	CTW	CI	33.6773	-115.8721	-	155.42	25.9	2018-11-09T05:57:39	26.0	1	1	0	0
900	82	DRE	CI	32.8053	-115.4468	-	50.71	8.5	2018-11-09T05:57:40	45.0	1	1	0	0
900	82	NSS2	CI	33.5555	-115.9459	-	145.97	24.3	2018-11-09T05:57:40	29.0	1	0	0	0
900	82	SFX	BC	31.0376	-114.851	-	154.14	25.7	2018-11-09T05:57:39	27.0	1	1	0	0
900	82	ERR	CI	33.1165	-115.8227	-	97.99	16.3	2018-11-09T05:57:39	36.0	1	0	0	0
900	82	SLH	CI	33.1927	-116.254	-	130.62	21.8	2018-11-09T05:57:38	30.0	1	0	0	0
900	82	SJX	BC	32.0048	-115.948	-	78.73	13.1	2018-11-09T05:57:35	35.0	1	1	0	0
900	82	5272	NP	32.7081	-115.0926	-	38.68	6.4	2018-11-09T05:57:39	46.0	1	0	0	0
900	82	EMS	CI	32.7392	-114.9852	-	46.25	7.7	2018-11-09T05:57:40	46.0	1	1	0	0
900	82	OLP	CI	32.6077	-116.9302	-	160.36	26.7	2018-11-09T05:57:40	27.0	1	0	0	0
900	82	5062	NP	33.1775	-115.6156	-	94.98	15.8	2018-11-09T05:57:40	38.0	1	0	0	0
900	82	BOR	CI	33.2682	-116.4172	-	147.49	24.6	2018-11-09T05:57:40	29.0	1	0	0	0
900	82	YUH2	CI	32.6475	-115.9223	-	70.3	11.7	2018-11-09T05:57:40	42.0	1	1	0	0
900	82	CPO	CI	32.6427	-116.4851	-	120.15	20.0	2018-11-09T05:57:40	33.0	1	0	0	0
900	82	CKP	CI	33.5551	-114.8904	-	134.32	22.4	2018-11-09T05:57:40	31.0	1	0	0	0
900	82	5054	NP	32.6932	-115.3382	-	35.62	5.9	2018-11-09T05:57:40	47.0	1	1	0	0
900	82	5491	NP	32.8229	-116.5293	-	130.18	21.7	2018-11-09T05:57:39	31.0	1	0	0	0
900	82	CLI2	CI	33.1211	-115.5802	-	87.93	14.7	2018-11-09T05:57:39	38.0	1	0	0	0
900	82	CRR	CI	32.8868	-115.9692	-	88.21	14.7	2018-11-09T05:57:40	39.0	1	1	0	0
900	82	AGM	CI	32.8447	-114.7843	-	66.79	11.1	2018-11-09T05:57:40	42.0	1	0	0	0
900	82	5053	NP	32.6695	-115.4925	-	39.58	6.6	2018-11-09T05:57:39	46.0	1	1	0	0
900	82	BAR	CI	32.6801	-116.6722	-	138.16	23.0	2018-11-09T05:57:40	30.0	1	1	0	0
900	82	5444	NP	33.6346	-116.0953	-	160.3	26.7	2018-11-09T05:57:40	27.0	1	0	0	0
900	82	5375	NP	33.1557	-116.1679	-	121.99	20.3	2018-11-09T05:57:39	32.0	1	0	0	0
900	82	5058	NP	32.7517	-115.5952	-	52.7	8.8	2018-11-09T05:57:39	44.0	1	1	0	0
900	82	5271	NP	33.3526	-115.7332	-	117.15	19.5	2018-11-09T05:57:39	33.0	1	0	0	0
900	82	CBX	BC	32.3131	-116.6636	-	133.86	22.3	2018-11-09T05:57:35	26.0	1	1	0	0
900	82	5494	NP	32.9586	-116.5794	-	140.64	23.4	2018-11-09T05:57:39	29.0	1	0	0	0
900	82	GUVIX	BC	32.3029	-115.076	-	17.91	3.0	2018-11-09T05:57:38	48.0	1	1	0	0
900	82	BOM	CI	33.3646	-115.7296	-	118.25	19.7	2018-11-09T05:57:39	33.0	1	0	0	0
900	82	TKX	BC	32.5687	-116.6075	-	129.82	21.6	2018-11-09T05:57:37	29.0	1	0	0	0
900	82	UABX	BC	32.6316	-115.4447	-	33.55	5.6	2018-11-09T05:57:36	44.0	1	1	0	0
900	82	SNR	CI	32.8619	-115.436	-	56.24	9.4	2018-11-09T05:57:40	44.0	1	1	0	0
900	82	GLA	CI	33.0515	-114.8271	-	83.77	14.0	2018-11-09T05:57:40	39.0	1	1	0	0
900	82	RMX	BC	32.5535	-116.0288	-	76.28	12.7	2018-11-09T05:57:36	36.0	1	0	0	0
900	82	CPX	BC	32.4195	-115.305	-	7.21	1.2	2018-11-09T05:57:38	50.0	1	1	0	0
900	85	SLB	CI	33.4852	-115.8664	-	135.69	22.6	2018-11-09T05:57:42	33.0	1	0	0	0
900	85	MONP2	AZ	32.892	-116.4223	-	124.22	20.7	2018-11-09T05:57:33	26.0	1	0	0	0
900	85	OCP	CI	32.7475	-116.0193	-	83.41	13.9	2018-11-09T05:57:41	41.0	1	1	0	0
900	85	WMD	CI	33.0383	-115.5819	-	79.49	13.2	2018-11-09T05:57:42	42.0	1	1	0	0
900	85	COK2	CI	32.8505	-115.7284	-	69.13	11.5	2018-11-09T05:57:41	43.0	1	0	0	0
900	85	EML	CI	32.8908	-116.8457	-	160.49	26.7	2018-11-09T05:57:41	28.0	1	1	0	0
900	85	286	NP	32.9548	-115.8243	-	83.76	14.0	2018-11-09T05:57:41	40.0	1	0	0	0
900	85	SAL	CI	33.2801	-115.9858	-	121.58	20.3	2018-11-09T05:57:41	34.0	1	0	0	0
900	85	5056	NP	32.9598	-115.3202	-	64.51	10.8	2018-11-09T05:57:41	44.0	1	0	0	0
900	85	CTC	CI	33.6552	-115.9901	-	157.71	26.3	2018-11-09T05:57:42	29.0	1	0	0	0
900	85	MTG	CI	33.1992	-116.6473	-	159.7	26.6	2018-11-09T05:57:42	29.0	1	0	0	0
900	85	LYP	CI	32.7033	-116.7548	-	146.27	24.4	2018-11-09T05:57:42	31.0	1	1	0	0
900	85	WES	CI	32.759	-115.7316	-	62.1	10.3	2018-11-09T05:57:42	45.0	1	1	0	0
900	85	JEM	CI	33.081	-116.5975	-	148.7	24.8	2018-11-09T05:57:42	31.0	1	0	0	0
900	85	BC3	CI	33.6551	-115.4537	-	142.78	23.8	2018-11-09T05:57:42	32.0	1	0	0	0
900	85	SDR	CI	32.7356	-116.9424	-	164.18	27.4	2018-11-09T05:57:42	28.0	1	0	0	0
900	85	IMP	CI	32.9015	-115.5607	-	64.91	10.8	2018-11-09T05:57:42	45.0	1	1	0	0
900	85	LKH	CI	33.236	-116.7588	-	170.6	28.4	2018-11-09T05:57:42	27.0	1	0	0	0
900	85	DZA	CI	32.6066	-116.7748	-	145.96	24.3	2018-11-09T05:57:42	31.0	1	0	0	0
900	85	SWS	CI	32.9451	-115.7999	-	81.46	13.6	2018-11-09T05:57:42	42.0	1	0	0	0
900	85	IKP	CI	32.6501	-116.1095	-	86.65	14.4	2018-11-09T05:57:42	41.0	1	1	0	0
900	85	THM	CI	33.6507	-116.0773	-	161.04	26.8	2018-11-09T05:57:42	29.0	1	1	0	0
900	85	BLY	CI	33.7503	-114.5238	-	166.03	27.7	2018-11-09T05:57:42	28.0	1	0	0	0
900	85	RXH	CI	33.1831	-115.6226	-	95.8	16.0	2018-11-09T05:57:42	39.0	1	0	0	0
900	85	HAY	CI	33.7073	-115.6389	-	151.8	25.3	2018-11-09T05:57:42	30.0	1	1	0	0
900	85	SWP	CI	32.7918	-116.0972	-	92.16	15.4	2018-11-09T05:57:42	40.0	1	0	0	0
900	85	TRO	AZ	33.5234	-116.4257	-	168.17	28.0	2018-11-09T05:57:41	26.0	1	0	0	0
900	85	LVA2	AZ	33.3516	-116.5615	-	163.69	27.3	2018-11-09T05:57:41	27.0	1	0	0	0
900	85	TOR	CI	33.5753	-116.2258	-	161.24	26.9	2018-11-09T05:57:42	29.0	1	0	0	0
900	85	COA	CI	32.8634	-115.1234	-	54.49	9.1	2018-11-09T05:57:42	46.0	1	1	0	0
900	85	CTW	CI	33.6773	-115.8721	-	155.42	25.9	2018-11-09T05:57:42	29.0	1	1	0	0
900	85	DRE	CI	32.8053	-115.4468	-	50.71	8.5	2018-11-09T05:57:42	47.0	1	1	0	0
900	85	NSS2	CI	33.5555	-115.9459	-	145.97	24.3	2018-11-09T05:57:42	31.0	1	0	0	0
900	85	SFX	BC	31.0376	-114.851	-	154.14	25.7	2018-11-09T05:57:41	29.0	1	1	0	0
900	85	ERR	CI	33.1165	-115.8227	-	97.99	16.3	2018-11-09T05:57:42	39.0	1	0	0	0
900	85	SLH	CI	33.1927	-116.254	-	130.62	21.8	2018-11-09T05:57:40	32.0	1	0	0	0
900	85	SJX	BC	32.0048	-115.948	-	78.73	13.1	2018-11-09T05:57:39	40.0	1	1	0	0
900	85	5272	NP	32.7081	-115.0926	-	38.68	6.4	2018-11-09T05:57:41	48.0	1	0	0	0
900	85	EMS	CI	32.7392	-114.9852	-	46.25	7.7	2018-11-09T05:57:42	48.0	1	1	0	0
900	85	OLP	CI	32.6077	-116.9302	-	160.36	26.7	2018-11-09T05:57:42	29.0	1	0	0	0
900	85	5062	NP	33.1775	-115.6156	-	94.98	15.8	2018-11-09T05:57:42	40.0	1	0	0	0
900	85	BOR	CI	33.2682	-116.4172	-	147.49	24.6	2018-11-09T05:57:42	31.0	1	0	0	0
900	85	YUH2	CI	32.6475	-115.9223	-	70.3	11.7	2018-11-09T05:57:42	44.0	1	1	0	0
900	85	CPO	CI	32.6427	-116.4851	-	120.15	20.0	2018-11-09T05:57:42	35.0	1	0	0	0
900	85	CKP	CI	33.5551	-114.8904	-	134.32	22.4	2018-11-09T05:57:42	33.0	1	0	0	0
900	85	5054	NP	32.6932	-115.3382	-	35.62	5.9	2018-11-09T05:57:42	49.0	1	1	0	0
900	85	5491	NP	32.8229	-116.5293	-	130.18	21.7	2018-11-09T05:57:42	34.0	1	0	0	0
900	85	CLI2	CI	33.1211	-115.5802	-	87.93	14.7	2018-11-09T05:57:42	41.0	1	0	0	0
900	85	CRR	CI	32.8868	-115.9692	-	88.21	14.7	2018-11-09T05:57:42	41.0	1	1	0	0
900	85	AGM	CI	32.8447	-114.7843	-	66.79	11.1	2018-11-09T05:57:42	44.0	1	0	0	0
900	85	5053	NP	32.6695	-115.4925	-	39.58	6.6	2018-11-09T05:57:41	48.0	1	1	0	0
900	85	BAR	CI	32.6801	-116.6722	-	138.16	23.0	2018-11-09T05:57:42	32.0	1	1	0	0
900	85	5444	NP	33.6346	-116.0953	-	160.3	26.7	2018-11-09T05:57:42	29.0	1	0	0	0
900	85	5375	NP	33.1557	-116.1679	-	121.99	20.3	2018-11-09T05:57:41	34.0	1	0	0	0
900	85	02143	CE	32.8399	-116.9741	-	170.07	28.3	2018-11-09T05:57:42	27.0	1	0	0	0
900	85	5058	NP	32.7517	-115.5952	-	52.7	8.8	2018-11-09T05:57:41	46.0	1	1	0	0
900	85	5271	NP	33.3526	-115.7332	-	117.15	19.5	2018-11-09T05:57:41	35.0	1	0	0	0
900	85	CBX	BC	32.3131	-116.6636	-	133.86	22.3	2018-11-09T05:57:35	26.0	1	1	0	0
900	85	5494	NP	32.9586	-116.5794	-	140.64	23.4	2018-11-09T05:57:41	31.0	1	0	0	0
900	85	GUVIX	BC	32.3029	-115.076	-	17.91	3.0	2018-11-09T05:57:39	49.0	1	1	0	0
900	85	BOM	CI	33.3646	-115.7296	-	118.25	19.7	2018-11-09T05:57:42	36.0	1	0	0	0
900	85	TKX	BC	32.5687	-116.6075	-	129.82	21.6	2018-11-09T05:57:37	29.0	1	0	0	0
900	85	UABX	BC	32.6316	-115.4447	-	33.55	5.6	2018-11-09T05:57:39	47.0	1	1	0	0
900	85	TJX	BC	32.5102	-117.0543	-	170.72	28.5	2018-11-09T05:57:39	24.0	1	1	0	0
900	85	SNR	CI	32.8619	-115.436	-	56.24	9.4	2018-11-09T05:57:42	46.0	1	1	0	0
900	85	GLA	CI	33.0515	-114.8271	-	83.77	14.0	2018-11-09T05:57:42	41.0	1	1	0	0
900	85	RMX	BC	32.5535	-116.0288	-	76.28	12.7	2018-11-09T05:57:40	41.0	1	0	0	0
900	85	CPX	BC	32.4195	-115.305	-	7.21	1.2	2018-11-09T05:57:40	52.0	1	1	0	0
